,FIPS,job_creation_rate_1978,job_creation_rate_1979,job_creation_rate_1980,job_creation_rate_1981,job_creation_rate_1982,job_creation_rate_1983,job_creation_rate_1984,job_creation_rate_1985,job_creation_rate_1986,job_creation_rate_1987,job_creation_rate_1988,job_creation_rate_1989,job_creation_rate_1990,job_creation_rate_1991,job_creation_rate_1992,job_creation_rate_1993,job_creation_rate_1994,job_creation_rate_1995,job_creation_rate_1996,job_creation_rate_1997,job_creation_rate_1998,job_creation_rate_1999,job_creation_rate_2000,job_creation_rate_2001,job_creation_rate_2002,job_creation_rate_2003,job_creation_rate_2004,job_creation_rate_2005,job_creation_rate_2006,job_creation_rate_2007,job_creation_rate_2008,job_creation_rate_2009,job_creation_rate_2010,job_creation_rate_2011,job_creation_rate_2012,job_creation_rate_2013,job_creation_rate_2014,job_creation_rate_2015,job_creation_rate_2016,job_creation_rate_2017,job_creation_rate_2018,job_creation_rate_2019
694,17139,24.253,18.121,25.543,25.341,10.958,16.352,18.316,24.353,15.244,23.989,22.568,13.18,15.328,11.74,22.744,13.98,16.073,18.871,8.717,11.453,17.409,13.064,11.33,10.934,11.323,7.28,10.987,13.915,10.251,14.566,6.223,8.831,9.914,6.98,9.298,16.941,8.636,7.131,6.789,10.492,8.022,10.348
695,17141,22.931,17.41,10.093,13.972,12.902,19.644,20.961,10.445,16.423,14.928,14.191,15.263,14.996,16.945,14.947,17.939,17.304,14.209,11.882,18.73,9.546,10.301,11.969,11.526,12.995,10.6,12.383,12.121,9.808,11.285,6.79,8.445,8.15,13.646,9.524,8.582,8.281,11.245,11.045,13.811,16.433,5.94
696,17143,17.352,16.769,10.312,13.923,10.457,12.377,14.033,13.493,11.427,15.002,21.185,14.705,13.414,12.082,11.133,13.349,15.919,13.381,13.125,12.452,15.759,10.806,12.507,10.76,11.821,9.741,12.318,12.705,13.856,10.643,12.484,8.502,9.916,11.261,12.59,8.688,7.404,11.877,11.853,9.058,10.507,8.67
697,17145,13.849,29.361,10.116,30.024,11.209,15.258,20.109,12.952,24.33,16.254,13.156,17.832,14.926,8.373,11.303,17.394,15.824,16.763,18.648,15.875,16.111,13.436,12.587,12.193,13.154,17.585,9.873,15.528,9.769,10.292,13.646,13.055,12.306,8.832,11.619,11.766,8.256,11.585,6.345,13.998,11.557,8.078
698,17147,22.954,18.572,17.217,27.38,13.871,12.29,24.779,16.241,12.268,19.384,17.058,13.719,13.441,19.92,13.06,15.308,14.693,11.735,19.335,18.541,14.094,12.14,21.279,18.307,14.213,13.058,15.729,14.637,14.791,11.066,10.535,35.458,8.816,9.79,11.719,14.034,19.398,8.17,9.624,14.476,12.313,10.442
699,17149,21.721,19.233,13.01,17.291,18.232,14.789,15.78,16.219,10.68,15.831,19.456,18.271,15.851,16.396,21.034,13.489,16.498,13.039,10.695,17.25,12.312,12.727,13.215,9.074,14.283,13.053,9.754,10.996,12.946,14.41,10.848,10.015,10.629,9.142,14.182,11.465,14.518,11.838,10.51,10.206,8.704,9.7
700,17151,26.233,21.535,19.789,21.485,16.0,5.469,20.16,16.047,23.594,26.694,19.699,25.27,48.058,18.579,13.907,30.261,25.325,25.455,22.504,30.683,29.315,15.04,20.863,17.829,13.417,18.128,19.891,21.473,14.237,9.604,17.497,6.25,11.041,6.951,9.06,16.547,6.375,33.465,33.715,13.269,21.0,17.047
701,17153,36.454,49.239,11.838,9.355,11.285,31.113,17.21,24.634,14.463,18.818,22.736,20.972,11.489,12.748,28.967,12.993,14.763,15.414,11.138,30.074,46.29,14.552,8.097,3.108,15.727,9.128,13.47,17.599,27.34,14.848,27.04,26.12,29.245,28.055,9.699,9.858,9.142,38.7,10.102,22.204,6.748,9.201
702,17155,9.543,16.23,9.444,8.358,4.921,7.066,11.593,5.359,8.008,6.54,11.815,6.039,8.075,10.955,7.569,9.518,7.66,10.616,7.122,9.36,14.906,6.325,3.495,10.112,7.689,31.026,7.758,16.755,11.837,11.988,14.376,5.706,8.239,16.558,15.454,8.147,14.711,8.283,13.345,7.461,20.156,9.153
703,17157,17.76,19.32,19.54,11.263,8.8,11.335,14.401,18.028,14.289,17.053,10.802,14.076,10.719,13.466,14.418,12.122,20.417,15.775,13.799,16.967,10.553,12.294,11.881,8.017,13.13,9.273,7.674,8.305,10.964,11.871,8.04,7.686,6.766,7.367,11.373,8.386,6.868,8.596,8.147,9.987,8.626,6.077
704,17159,15.647,14.137,17.062,17.966,11.355,19.62,21.264,12.165,21.248,7.689,18.109,23.971,19.291,15.233,21.407,16.729,15.54,9.06,9.594,14.607,12.106,12.812,12.919,10.742,13.768,10.873,8.097,10.899,13.599,14.477,8.781,7.348,6.794,8.732,8.925,10.055,9.523,6.314,10.832,9.48,7.173,6.351
705,17161,16.653,18.563,12.385,23.706,10.487,10.32,12.172,12.011,13.726,16.884,15.584,14.121,14.48,11.339,14.041,16.1,11.515,12.694,10.586,14.316,15.014,13.173,13.255,14.363,14.088,11.315,14.019,11.845,10.756,11.137,11.626,10.474,8.112,10.682,13.124,10.694,8.158,12.086,8.059,9.13,12.681,8.644
706,17163,20.242,18.626,14.547,15.015,13.403,14.952,14.818,17.101,16.904,21.07,17.177,16.214,15.217,14.611,15.866,14.811,17.813,13.867,14.68,16.625,14.145,14.375,16.639,12.232,17.07,13.567,12.285,13.39,14.983,13.65,12.503,11.888,9.766,10.498,12.948,9.639,10.821,11.445,10.437,12.632,10.64,9.958
707,17165,23.674,19.416,20.911,15.236,16.295,15.107,16.036,15.869,15.365,14.383,10.689,14.593,17.951,19.258,12.503,11.024,10.854,12.517,14.913,17.341,13.246,12.209,15.816,10.422,13.613,15.526,13.885,12.651,14.207,11.702,7.736,13.858,9.268,12.656,10.873,8.392,8.806,14.793,8.591,14.289,10.077,8.781
708,17167,19.07,14.861,14.931,12.246,12.405,15.185,16.148,16.057,16.247,17.449,15.654,15.728,17.012,16.084,14.709,13.255,15.021,12.767,12.577,15.148,16.116,14.021,12.743,12.005,13.365,13.344,12.188,10.558,12.592,12.245,11.361,10.326,11.659,10.491,12.557,11.085,11.789,11.952,10.717,8.943,8.431,8.223
709,17169,23.142,16.976,10.791,8.477,17.119,10.746,13.742,63.796,12.858,36.381,15.342,23.906,20.426,24.915,11.329,10.462,10.986,16.802,11.807,11.563,11.01,9.029,16.347,9.531,22.993,9.723,12.613,6.899,14.253,13.536,12.792,12.985,9.113,11.774,8.993,9.732,7.725,8.726,15.473,9.735,8.715,7.446
710,17171,17.282,20.608,9.667,15.775,17.386,12.709,10.97,18.122,14.867,18.276,15.405,13.934,17.185,24.078,11.221,11.568,22.773,22.45,11.949,22.34,13.667,10.968,14.899,9.328,14.592,18.745,7.959,10.969,17.093,9.532,16.028,8.529,8.414,15.529,10.561,7.204,7.914,12.004,6.777,5.45,6.203,16.473
711,17173,17.128,13.34,15.634,11.995,13.512,11.453,18.238,11.656,26.657,21.34,23.703,12.262,19.592,14.843,14.314,18.308,13.33,20.859,12.991,15.879,17.565,10.364,16.571,6.738,12.052,11.951,20.346,8.624,9.327,11.445,10.356,8.487,9.138,9.512,8.572,8.167,10.102,9.551,9.038,10.504,9.927,7.133
712,17175,39.167,26.549,12.075,9.076,16.742,7.163,18.472,8.373,11.893,30.778,12.737,9.198,17.124,19.161,22.248,23.609,15.629,12.999,12.073,13.12,12.937,10.705,20.276,7.497,16.241,20.155,9.962,14.151,25.68,13.627,11.248,13.958,7.684,10.186,11.207,12.184,12.035,10.635,16.122,11.194,11.705,5.206
713,17177,10.807,13.482,9.225,7.981,8.788,7.311,15.522,7.693,10.191,8.788,18.147,9.417,10.637,10.66,10.615,13.219,9.781,10.157,7.763,16.148,14.43,10.645,13.206,10.284,10.23,12.388,8.763,9.179,13.542,11.132,11.354,9.74,14.016,11.744,11.306,7.59,7.718,9.328,9.416,14.226,8.992,10.319
714,17179,14.341,10.313,9.71,9.082,11.058,9.04,14.33,11.355,13.572,14.115,21.012,14.93,13.426,12.231,13.326,11.119,14.027,13.942,11.654,13.331,17.576,12.441,14.626,11.227,14.992,11.987,14.188,13.824,15.887,10.978,12.917,8.607,12.819,11.445,14.72,10.807,9.162,12.346,9.567,11.609,12.918,12.56
715,17181,19.312,14.542,12.695,12.249,21.833,12.684,27.259,17.622,13.424,24.454,14.809,13.217,17.532,15.469,30.855,12.763,11.843,15.404,8.471,15.551,15.327,9.799,10.255,7.266,20.06,9.229,13.809,10.78,12.585,10.838,9.38,9.153,11.064,8.429,10.583,13.114,13.045,12.83,10.377,10.368,8.774,6.621
716,17183,15.344,17.524,10.474,8.874,11.222,11.456,16.744,12.999,15.483,19.16,15.208,13.021,14.474,13.524,12.564,10.799,12.326,10.592,11.417,12.572,11.543,10.458,11.519,10.643,12.473,11.126,10.172,10.184,11.005,8.725,9.261,6.816,8.212,8.538,12.673,8.242,12.836,11.091,7.329,10.314,8.635,8.279
717,17185,17.461,37.509,11.346,9.493,13.225,10.344,15.223,12.901,12.058,13.301,12.383,12.974,12.368,7.482,11.765,9.01,9.975,8.537,9.278,11.608,8.369,11.65,16.866,9.027,8.105,13.114,12.335,9.316,16.325,9.731,13.083,8.968,9.888,7.788,12.632,7.534,8.018,5.768,8.699,15.911,8.474,14.971
718,17187,20.07,13.93,14.496,11.04,24.546,17.194,13.267,26.804,16.797,19.38,21.615,13.316,14.636,26.517,11.531,8.557,12.415,9.018,11.31,9.046,10.912,10.793,14.9,14.372,16.626,9.388,9.105,8.292,12.191,7.436,9.359,6.567,7.511,8.102,7.446,6.529,5.146,16.243,12.096,8.15,8.285,8.911
719,17189,26.912,24.238,13.65,25.231,19.071,13.189,17.2,17.353,16.425,20.842,20.341,41.317,12.901,10.897,16.475,16.046,15.505,18.667,11.157,14.284,16.04,13.481,8.475,12.649,6.521,17.509,11.131,5.79,11.196,10.632,4.823,10.716,6.99,7.122,8.143,9.785,7.01,14.345,19.301,7.536,15.53,8.561
720,17191,22.657,15.692,10.633,15.914,16.971,10.896,14.855,12.253,8.39,10.182,13.834,14.884,10.5,13.414,19.055,12.419,17.15,9.507,9.494,9.192,7.766,10.354,10.951,8.284,13.335,8.052,10.849,11.164,8.552,8.878,8.654,6.222,7.411,8.15,12.375,9.875,7.684,10.299,12.408,8.456,10.605,8.609
721,17193,28.906,21.894,16.874,25.973,13.048,10.714,21.129,21.183,15.878,15.912,12.883,10.374,14.509,21.354,15.473,15.987,15.571,15.628,10.193,14.744,12.877,11.218,14.089,12.928,13.584,12.433,10.174,14.107,10.37,12.589,10.039,10.304,9.239,11.737,12.408,8.266,6.575,9.572,9.607,15.073,9.582,12.393
722,17195,18.775,12.466,8.763,10.45,9.597,6.948,18.998,11.104,13.007,20.152,14.661,9.371,9.968,14.036,18.662,11.113,19.388,10.846,10.41,12.442,12.199,9.665,8.786,8.056,12.282,12.232,9.486,10.745,11.311,13.082,12.743,9.309,7.058,17.761,12.201,7.915,6.374,10.076,9.754,8.262,10.282,7.675
723,17197,18.499,17.467,11.954,12.631,13.668,13.02,21.202,17.923,19.799,18.9,18.673,18.895,15.625,16.452,16.249,15.986,17.199,15.796,14.581,17.38,15.506,17.213,18.399,15.191,18.598,16.028,18.073,16.343,18.324,18.45,16.535,11.579,14.251,14.142,15.046,15.951,15.319,15.171,14.311,15.806,14.117,11.759
724,17199,22.576,17.706,16.017,14.673,11.744,58.885,11.835,20.435,13.245,17.097,13.441,15.483,14.042,20.752,24.463,19.708,14.363,20.715,21.31,19.155,15.423,16.16,14.867,14.612,20.151,21.651,13.303,15.095,13.726,14.567,8.397,10.448,11.153,11.189,10.674,12.711,8.254,12.884,12.078,11.708,10.042,8.617
725,17201,18.631,14.407,11.853,11.517,10.541,12.94,16.512,15.568,15.9,16.352,18.995,15.611,13.33,13.271,12.08,12.938,13.888,13.421,11.809,13.273,12.697,12.499,13.28,11.006,13.077,14.107,12.113,12.192,13.066,12.327,12.08,9.793,8.712,10.666,12.678,9.398,8.924,9.387,9.656,10.906,9.606,9.382
726,17203,23.715,21.951,15.128,16.209,10.552,14.194,15.395,14.726,22.723,14.026,21.546,17.089,15.944,16.557,15.664,17.247,15.036,16.723,15.78,19.86,13.81,15.052,14.917,10.531,16.502,11.425,10.427,11.588,13.854,11.067,12.163,7.464,9.376,15.312,13.679,11.899,8.744,9.21,9.142,12.012,13.509,12.355
727,17998,27.602,18.216,24.635,4.467,82.289,6.102,,25.0,,,,,47.059,,0.0,,,83.333,,0.0,,,,,0.0,,200.0,,,0.0,,,,171.429,0.0,,,,,0.0,,
728,17999,23.2,58.3,21.438,44.069,13.174,18.516,28.705,26.602,13.833,8.884,20.105,11.597,21.32,23.505,14.021,17.09,10.722,28.377,17.895,11.424,20.457,29.622,46.213,34.324,22.721,33.655,37.865,25.03,20.433,36.568,37.273,37.465,25.739,30.636,28.3,31.985,27.956,23.595,28.439,20.311,8.459,11.871
729,18001,19.87,10.183,7.559,11.777,10.429,13.813,21.883,11.567,11.771,18.693,18.023,15.887,10.667,9.517,13.892,13.819,18.397,12.022,13.431,14.213,14.112,8.251,11.565,8.156,12.729,14.466,12.82,9.403,9.109,10.287,9.722,6.103,13.681,11.645,13.988,10.946,10.736,8.779,7.979,10.009,7.382,7.126
730,18003,14.834,15.809,12.523,15.33,11.203,13.409,17.869,28.41,15.193,15.708,16.406,15.707,14.414,12.168,14.303,15.918,14.366,16.267,14.273,14.084,14.975,14.155,13.598,14.419,15.916,15.894,13.684,11.652,12.816,16.274,12.44,10.891,9.566,12.195,12.34,11.339,11.434,13.586,11.075,11.617,9.915,10.172
731,18005,12.95,14.795,11.538,8.609,6.913,11.892,16.596,16.924,14.217,12.643,10.992,15.404,15.818,13.411,14.387,14.103,17.893,15.763,12.677,13.671,15.038,11.915,15.208,12.201,15.425,12.551,13.448,19.503,13.207,11.56,12.599,7.561,12.676,10.405,17.472,8.937,10.483,11.65,10.683,9.985,8.892,8.264
732,18007,17.719,20.503,10.018,9.136,15.627,11.604,17.476,17.026,10.644,23.406,23.864,14.337,11.535,21.221,21.595,18.369,21.647,18.065,18.098,17.982,8.146,10.96,14.272,11.051,10.286,11.718,15.698,12.5,13.021,14.641,11.142,9.243,10.946,11.506,12.982,10.025,9.013,12.536,8.36,8.209,12.472,8.166
733,18009,13.789,14.612,8.15,8.166,13.102,12.172,18.963,13.362,11.954,7.391,10.4,30.248,8.73,8.944,13.102,14.245,16.866,19.044,12.342,16.337,9.509,10.161,17.029,10.195,11.785,11.184,4.93,8.931,10.357,11.752,10.802,6.42,9.847,11.423,17.435,12.275,7.859,14.787,8.053,9.948,8.648,5.56
734,18011,17.435,27.051,15.768,16.855,18.852,18.318,21.158,17.398,16.462,24.694,19.004,20.123,19.891,12.233,16.165,18.153,18.823,18.583,18.333,21.232,18.057,19.314,17.249,19.377,16.718,18.233,21.574,19.391,19.656,16.386,17.398,18.021,16.507,13.083,14.318,20.803,12.808,17.424,10.196,22.867,10.804,11.689
735,18013,33.387,19.894,35.596,26.632,15.76,18.313,44.731,18.649,26.353,28.39,25.195,28.006,40.535,21.298,24.155,28.312,19.288,17.338,21.606,18.422,20.079,16.886,21.831,15.064,20.242,14.921,16.596,18.878,12.556,21.959,18.985,12.399,19.629,11.737,21.118,14.834,15.556,13.868,19.635,30.84,11.818,18.657
736,18015,20.864,16.617,10.926,17.172,15.22,18.373,16.76,17.566,16.913,15.262,23.067,18.296,11.56,18.932,24.193,25.632,16.423,21.056,10.893,12.274,12.718,12.796,12.833,8.552,10.999,7.795,7.531,12.385,14.517,16.795,10.299,7.996,7.017,7.508,10.359,11.041,8.337,10.01,7.619,10.964,7.307,10.605
737,18017,18.329,14.769,8.845,21.083,8.767,15.282,17.913,74.796,5.124,10.304,14.551,14.036,13.682,11.221,11.413,13.299,14.542,17.516,15.847,14.732,12.318,9.589,8.079,7.622,13.943,9.342,9.773,6.768,7.054,9.685,7.501,4.741,7.464,10.208,7.782,8.015,7.253,10.682,11.53,5.785,9.4,6.971
738,18019,21.624,20.976,13.864,14.63,14.812,14.35,17.804,17.019,19.662,22.811,18.3,22.314,18.088,19.108,17.765,16.342,16.781,17.97,16.883,18.561,15.483,15.961,13.985,15.805,17.059,22.518,15.692,19.403,15.885,18.993,14.958,9.455,11.851,10.954,12.807,15.193,16.825,13.119,12.159,13.845,8.877,10.519
739,18021,24.332,20.281,10.472,11.934,12.429,16.145,16.555,25.981,16.398,16.628,14.213,13.834,17.583,14.998,21.755,22.483,15.596,43.774,11.132,13.274,14.095,17.027,12.448,13.914,10.785,23.261,18.26,12.314,10.536,13.557,9.063,8.078,14.715,14.743,16.979,9.004,10.232,11.219,11.095,8.307,10.222,8.667
740,18023,13.584,20.592,10.038,15.445,14.755,10.377,25.923,20.458,16.909,19.789,15.668,11.911,11.767,13.496,16.523,12.148,14.657,13.555,11.371,17.9,10.898,8.186,12.282,9.925,14.681,12.809,9.784,10.706,11.618,12.018,8.98,4.95,11.648,9.297,14.232,10.027,9.086,16.52,5.586,10.348,7.784,12.061
741,18025,26.787,26.178,38.089,12.018,19.946,24.196,24.227,31.398,20.767,22.037,25.636,19.107,17.387,16.626,19.418,13.951,16.96,18.658,15.986,16.282,14.871,12.633,11.552,9.735,11.927,11.697,12.44,16.436,20.467,30.616,17.442,27.82,17.447,13.194,8.829,11.995,8.434,10.538,13.132,8.375,10.066,8.612
742,18027,17.044,21.744,22.926,22.965,12.837,22.858,17.165,17.264,22.089,30.663,17.397,19.791,19.083,15.278,21.678,15.85,13.141,13.944,11.831,15.727,12.881,12.797,12.339,14.646,12.734,14.728,9.159,13.606,13.086,13.175,13.257,8.715,9.884,11.073,12.021,10.254,9.677,12.767,10.158,11.776,11.127,12.168
743,18029,20.0,11.743,10.141,9.843,9.684,7.505,12.882,18.608,13.186,19.907,19.872,15.823,13.81,13.988,12.773,15.572,18.762,17.515,14.873,24.394,21.276,15.012,12.954,14.258,14.295,14.721,17.47,15.991,12.544,9.981,11.468,11.771,11.321,10.196,12.422,10.011,8.382,12.179,10.92,11.314,11.821,14.607
744,18031,17.226,12.048,12.389,8.789,9.933,10.434,18.045,12.471,11.214,7.789,17.309,17.096,13.31,9.293,16.411,22.005,11.563,13.162,11.262,14.135,16.935,14.767,13.828,12.065,11.98,9.306,10.121,18.471,9.682,7.187,11.953,14.499,6.789,12.65,21.539,14.997,10.489,7.489,11.454,13.452,6.569,7.811
745,18033,17.541,15.952,9.298,13.493,10.975,13.218,23.1,18.001,17.698,24.962,16.02,22.813,15.084,16.077,21.56,12.989,12.977,17.861,12.173,11.226,15.51,10.889,9.886,9.616,13.882,13.0,15.571,11.549,9.001,13.976,10.58,6.535,14.376,11.567,11.631,11.407,10.889,9.869,9.289,12.606,16.263,7.567
746,18035,18.831,17.229,10.539,10.818,12.498,13.845,18.636,17.221,14.03,16.366,17.711,16.529,14.571,15.57,17.501,12.684,16.168,13.176,19.316,13.745,14.277,14.042,14.438,10.714,15.098,14.245,14.108,10.599,17.312,11.867,9.473,12.436,9.453,13.905,14.868,12.637,11.438,13.362,16.321,9.777,11.117,8.661
747,18037,18.298,16.832,10.237,22.844,9.199,12.162,15.514,15.894,13.442,14.261,19.779,14.229,16.473,18.24,9.777,10.734,11.128,12.005,8.579,10.461,13.67,8.819,10.657,9.549,8.917,8.643,9.713,9.571,10.92,10.975,7.965,5.912,6.889,8.693,6.847,9.763,13.244,10.959,9.182,9.753,8.255,7.018
748,18039,20.607,16.918,10.999,13.682,14.765,20.67,24.514,16.108,17.177,18.745,18.444,16.35,13.539,11.192,20.222,16.375,16.5,17.734,12.733,14.991,13.517,25.028,24.603,10.702,13.095,14.369,14.519,13.171,15.329,10.024,9.778,6.691,15.803,16.203,14.454,12.927,13.7,13.593,12.208,15.255,15.618,7.896
749,18041,8.986,7.835,7.013,8.061,9.263,7.206,14.166,10.279,12.944,22.947,12.185,27.924,6.982,7.893,9.973,11.323,11.018,10.954,7.314,10.625,8.131,32.614,9.646,9.529,6.648,9.387,6.812,9.483,9.373,6.696,13.42,7.951,10.838,8.264,15.948,6.628,8.001,8.769,12.258,9.989,9.458,8.23
750,18043,21.022,17.469,15.764,14.156,14.199,14.43,19.709,19.505,22.61,17.691,22.879,16.97,14.738,16.502,17.257,17.102,15.165,19.766,14.308,16.616,19.717,12.729,13.604,12.467,17.298,14.415,15.504,12.981,14.499,11.462,10.816,10.224,13.085,10.747,12.162,11.113,15.997,10.315,10.085,11.258,16.199,9.597
751,18045,18.208,18.241,12.646,7.23,9.38,8.938,31.487,11.81,17.678,20.34,13.375,13.449,12.59,11.436,9.296,16.754,14.75,13.556,15.579,18.336,20.757,13.344,10.89,10.633,8.249,10.402,7.808,18.401,9.34,12.154,16.281,5.446,7.201,17.032,9.083,5.778,4.976,5.466,10.586,8.593,16.205,9.569
752,18047,19.433,20.024,11.244,15.539,23.23,16.678,14.758,17.748,15.28,16.423,16.888,17.859,16.289,15.984,23.792,14.594,12.673,18.112,15.14,31.184,9.839,11.091,15.099,10.722,8.238,12.306,15.261,11.133,24.901,19.804,7.916,14.9,12.278,16.404,21.092,9.462,17.69,19.38,13.754,9.921,17.472,13.402
753,18049,17.467,17.865,11.906,23.182,14.315,12.835,19.994,12.671,14.661,15.785,14.294,16.686,14.443,13.115,12.084,13.344,17.495,18.917,12.072,12.233,11.233,14.489,10.205,10.555,11.644,8.5,17.565,9.655,15.838,16.532,7.29,6.704,7.818,10.985,14.872,7.113,7.713,6.981,8.999,13.845,10.725,8.73
754,18051,22.791,20.321,10.733,24.19,9.857,7.913,19.697,12.804,11.149,12.288,18.322,14.837,10.611,17.05,15.129,15.47,8.98,16.377,10.622,18.442,16.277,21.06,21.589,14.518,11.418,26.412,12.058,10.865,7.164,13.336,8.266,7.695,15.452,12.335,7.089,11.465,8.102,9.779,9.981,10.202,8.024,6.368
755,18053,13.707,14.661,6.862,10.815,13.284,14.214,14.424,14.583,18.044,19.326,15.25,13.208,11.997,8.809,12.457,10.599,11.177,11.9,9.899,13.522,9.162,10.895,10.412,9.341,10.409,12.05,11.443,9.903,13.434,16.707,13.808,12.891,10.104,9.705,19.459,9.241,8.843,9.426,6.297,9.766,6.801,7.146
756,18055,25.195,15.656,19.863,15.295,12.865,14.42,19.433,21.4,16.484,21.395,18.958,30.171,15.254,18.363,16.084,17.614,14.893,18.337,16.507,23.406,14.289,15.125,13.146,13.253,16.037,15.47,11.989,16.987,11.641,20.018,12.304,13.299,10.052,12.774,14.552,8.389,11.45,16.236,8.587,13.884,10.313,11.128
757,18057,24.835,20.624,16.463,18.621,17.189,21.775,24.607,30.868,24.307,25.957,20.273,20.219,20.197,22.792,19.388,21.402,19.111,21.486,19.228,21.231,24.806,18.134,17.597,18.647,20.65,19.071,17.088,18.086,19.659,17.916,15.589,13.617,14.169,13.871,16.133,14.84,17.554,15.198,15.378,15.577,13.786,12.747
758,18059,23.92,18.625,18.119,29.44,13.238,14.292,21.398,31.79,15.556,20.622,17.98,20.372,19.889,14.118,18.333,15.573,17.903,18.167,14.536,20.234,14.813,16.203,14.79,17.467,22.601,18.774,14.886,14.048,15.917,13.342,17.106,11.779,12.423,11.654,13.849,16.876,11.067,12.234,11.924,11.892,11.95,17.105
759,18061,18.279,26.166,13.018,10.102,14.593,12.823,23.68,14.784,18.427,24.983,16.614,21.848,15.471,13.689,15.01,18.111,13.73,22.489,11.992,17.096,30.458,22.763,13.278,16.198,10.533,17.953,7.771,11.755,9.092,7.665,7.734,6.586,5.697,7.524,7.999,10.052,9.155,9.44,8.087,9.142,8.702,7.573
760,18063,24.805,22.457,22.969,16.762,15.785,19.978,30.532,18.758,20.587,23.268,18.521,21.043,20.607,19.71,16.313,19.236,21.336,20.64,15.93,23.261,22.616,22.665,23.19,17.134,20.442,18.042,20.195,19.527,20.249,15.873,22.369,16.288,12.285,14.532,17.786,17.518,13.989,14.919,19.611,14.7,14.912,10.061
761,18065,14.618,18.65,11.504,15.524,20.9,17.326,19.792,19.817,14.323,18.672,16.486,20.689,10.922,14.382,13.872,16.36,16.102,11.499,13.465,16.766,12.855,15.125,11.551,13.324,10.64,15.343,13.254,14.975,17.633,10.042,14.047,11.62,12.23,9.894,12.485,12.518,10.113,9.749,14.59,14.05,9.473,9.593
762,18067,9.51,10.177,10.983,8.698,9.425,9.087,20.211,10.427,11.387,9.792,10.738,15.607,8.431,7.234,21.667,11.802,13.583,11.797,29.78,9.538,8.931,10.497,10.874,10.774,10.675,9.741,16.338,11.909,9.976,9.331,8.792,7.05,8.646,9.645,10.639,12.858,10.735,10.114,7.838,8.729,9.407,9.586
763,18069,16.945,14.866,15.952,11.262,14.595,14.579,14.78,23.678,14.8,20.279,14.379,18.414,10.241,16.539,11.343,15.841,10.977,12.644,11.728,11.981,9.673,10.54,16.133,9.198,12.691,15.256,10.075,10.993,12.5,12.104,8.72,5.705,11.414,10.067,7.73,11.707,8.139,10.069,9.561,10.298,8.932,8.276
764,18071,28.399,15.85,12.198,9.471,10.416,18.201,15.036,16.879,17.501,19.531,20.482,14.719,24.291,14.619,12.479,17.136,13.544,22.587,9.714,13.084,11.957,15.485,10.466,12.411,16.307,10.441,7.02,9.491,11.107,10.835,9.28,6.569,10.639,9.739,8.694,10.984,11.452,14.535,12.074,10.494,10.141,6.501
765,18073,24.492,17.83,15.911,10.874,13.605,14.835,19.956,17.502,25.856,20.098,14.611,20.987,14.824,14.099,16.569,16.1,19.301,20.322,13.683,17.921,14.133,15.344,20.025,13.489,12.749,14.318,13.286,21.715,14.697,14.103,7.796,16.578,8.147,6.741,17.556,9.542,9.147,15.639,8.867,7.659,10.358,9.091
766,18075,12.084,10.406,7.091,9.879,7.276,9.52,11.865,12.053,7.786,10.809,19.185,14.098,15.656,10.417,13.583,11.038,12.969,10.441,18.113,15.673,9.95,10.62,11.91,11.976,12.504,10.4,9.198,13.372,11.818,10.719,10.057,12.793,12.053,10.619,11.928,8.917,10.422,6.54,5.683,7.965,13.305,5.95
767,18077,21.545,15.892,12.39,10.4,12.004,15.269,14.542,18.342,13.364,24.217,13.552,19.382,15.527,8.58,12.935,14.883,12.057,12.057,10.205,13.422,10.738,9.187,12.895,10.525,16.898,10.468,10.285,8.18,13.416,8.298,7.62,7.532,12.95,7.64,12.718,11.936,10.565,8.791,7.117,7.646,9.091,9.197
768,18079,24.414,13.889,8.842,16.135,11.577,16.222,22.369,24.454,19.795,42.947,11.296,22.426,9.252,11.15,17.538,19.398,15.835,24.505,11.854,16.0,11.429,14.087,21.144,15.326,11.773,12.192,15.318,15.108,13.087,11.984,10.371,5.334,12.043,9.454,11.029,9.397,12.695,9.316,10.731,9.854,11.493,8.856
769,18081,23.909,22.578,17.157,25.106,16.048,20.28,20.656,21.637,18.26,19.473,20.549,21.874,17.231,16.337,17.924,17.845,15.804,21.735,17.494,19.116,19.039,17.021,16.823,13.494,17.326,15.058,14.7,15.499,16.931,16.566,14.006,11.038,9.346,16.14,13.487,12.056,11.616,12.112,14.697,15.003,11.078,10.884
770,18083,21.201,22.498,14.127,13.498,12.26,14.956,20.586,15.171,12.115,16.709,16.574,21.175,17.285,14.671,18.032,14.616,12.339,13.479,16.69,14.719,14.118,10.294,12.027,13.16,13.128,11.302,13.12,9.542,12.768,12.466,11.691,9.545,12.093,12.021,11.829,8.402,10.37,15.921,11.422,14.253,9.108,7.07
771,18085,17.853,16.555,10.274,12.187,12.487,12.43,16.887,14.683,14.422,16.654,12.928,19.15,11.129,11.274,16.082,12.093,13.402,12.62,11.63,12.455,12.227,12.009,13.957,12.715,12.385,18.975,12.589,14.165,11.605,9.213,9.51,9.168,10.782,11.678,8.937,11.228,13.566,12.755,10.265,12.039,11.304,8.583
